application_id,customer_id,application_date,loan_purpose,amount_requested,term_months,application_status,funnel_stage_reached,interest_rate_offered,dti_ratio
APP0011128,CUST002631,2023-09-02,Home Improvement,14093.44,36,Approved,Disbursed,16.31,23.03
APP0011129,CUST000049,2024-11-11,Home Improvement,7808.74,60,Approved,Disbursed,12.83,9.89
APP0011130,CUST000321,2024-11-14,Debt Consolidation,7921.25,36,Approved,Disbursed,9.97,22.23
APP0011131,CUST003001,2024-10-09,Debt Consolidation,9934.22,60,Approved,Disbursed,25.63,7.81
APP0011132,CUST003200,2024-01-22,Credit Card Refinancing,13169.7,60,Rejected,Risk Assessment,,21.03
APP0011133,CUST001996,2022-04-07,Credit Card Refinancing,25153.06,60,Approved,Disbursed,8.79,8.06
APP0011134,CUST001324,2022-01-01,Home Improvement,19607.07,36,Approved,Disbursed,24.75,17.33
APP0011135,CUST003083,2024-07-10,Small Business,6203.74,60,Rejected,Risk Assessment,,21.68
APP0011136,CUST003014,2022-11-18,Credit Card Refinancing,10841.01,60,Approved,Disbursed,19.89,3.54
APP0011137,CUST004759,14/01/2025,Debt Consolidation,11444.83,60,Rejected,Document Verification,,32.38
APP0011138,CUST004926,2022-08-04,Home Improvement,21662.03,36,Abandoned In Funnel,Document Verification,,18.79
APP0011139,CUST003748,2022-10-19,Debt Consolidation,15285.3,36,Rejected,Risk Assessment,,17.9
APP0011140,CUST004078,2023-12-13,Debt Consolidation,28249.33,36,Rejected,Pre-Qualification,,33.44
APP0011141,CUST001138,12/11/2024,Major Purchase,28300.29,36,Approved,Disbursed,22.82,10.85
APP0011142,CUST001739,2022-12-28,Small Business,22292.85,60,Approved,Disbursed,23.78,17.52
APP0011143,CUST003121,2024-08-28,Debt Consolidation,2402.47,60,Approved,Disbursed,23.25,34.39
APP0011144,CUST002988,2023-03-17,Debt Consolidation,7162.36,36,Rejected,Risk Assessment,,15.45
APP0011145,CUST003055,2023-03-12,Major Purchase,7094.44,60,Abandoned In Funnel,Document Verification,,19.17
APP0011146,CUST000897,2024-12-07,Home Improvement,20330.57,60,Approved,Disbursed,9.31,19.38
APP0011147,CUST000820,2022-01-23,Major Purchase,22219.55,60,Approved,Disbursed,19.28,36.2
APP0011148,CUST004246,2025-06-07,Home Improvement,32984.95,36,Abandoned In Funnel,Pre-Qualification,,3.9
APP0011149,CUST000095,2025-09-02,Credit Card Refinancing,28849.21,60,Approved,Disbursed,19.43,
APP0011150,CUST002221,2024-01-05,Small Business,15434.89,60,Approved,Disbursed,21.71,8.36
APP0011151,CUST002679,2023-08-02,Debt Consolidation,9614.13,36,Rejected,Document Verification,,41.28
APP0011152,CUST001508,2025-01-01,Credit Card Refinancing,27424.8,36,Approved,Disbursed,18.3,9.07
APP0011153,CUST002803,2022-08-22,Debt Consolidation,5680.0,60,Rejected,Document Verification,,13.57
APP0011154,CUST000929,2024-09-12,Debt Consolidation,6875.62,60,Rejected,Document Verification,,7.54
APP0011155,CUST001017,2024-03-12,Debt Consolidation,3934.39,36,Approved,Disbursed,16.21,4.87
APP0011156,CUST004009,2025-04-25,Home Improvement,18613.76,36,Approved,Disbursed,27.05,19.3
APP0011157,CUST000962,2022-09-20,Home Improvement,4347.02,60,Abandoned In Funnel,Pre-Qualification,,18.88
APP0011158,CUST003087,2024-05-31,Home Improvement,6031.35,60,Abandoned In Funnel,Pre-Qualification,,4.67
APP0011159,CUST001356,2023-09-06,Credit Card Refinancing,15796.95,60,Approved,Disbursed,23.98,403.16
APP0011160,CUST002568,2022-09-06,Credit Card Refinancing,11811.83,60,Approved,Disbursed,20.37,20.97
APP0011161,CUST003996,2025-10-31,Home Improvement,9123.61,36,Rejected,Document Verification,,16.6
APP0011162,CUST000131,2023-07-10,Debt Consolidation,2025.15,36,Approved,Disbursed,22.34,2.39
APP0011163,CUST000862,2024-06-15,Credit Card Refinancing,33062.55,60,Rejected,Risk Assessment,,42.75
APP0011164,CUST001765,2022-08-18,Small Business,28564.63,60,Rejected,Document Verification,,17.04
APP0011165,CUST003599,2022-05-22,Home Improvement,13983.82,60,Approved,Disbursed,14.89,22.5
APP0011166,CUST002740,2023-04-25,Debt Consolidation,22533.3,60,Approved,Disbursed,13.09,
APP0011167,CUST004477,09/12/2023,Debt Consolidation,46244.5,36,Approved,Disbursed,24.99,15.82
APP0011168,CUST001510,2025-01-05,Credit Card Refinancing,10158.17,60,Approved,Disbursed,27.99,2.97
APP0011169,CUST003186,2022-04-12,Credit Card Refinancing,3781.12,36,Abandoned In Funnel,Final Offer,,28.81
APP0011170,CUST001995,2024-11-13,Debt Consolidation,24758.37,60,Abandoned In Funnel,Final Offer,,8.64
APP0011171,CUST002641,2022-05-24,Credit Card Refinancing,4727.63,60,Approved,Disbursed,20.42,22.54
APP0011172,CUST001225,2023-12-02,Major Purchase,14285.86,36,Rejected,Document Verification,,19.84
APP0011173,CUST000359,2022-01-14,Debt Consolidation,12990.89,36,Abandoned In Funnel,Document Verification,,26.41
APP0011174,CUST001310,2023-06-09,Debt Consolidation,58942.69,60,Rejected,Document Verification,,19.0
APP0011175,CUST002094,26/01/2024,Home Improvement,28174.53,60,Approved,Disbursed,25.5,12.39
APP0011176,CUST001647,2022-03-24,Major Purchase,35467.77,36,Rejected,Risk Assessment,,37.72
APP0011177,CUST002820,02/01/2024,Debt Consolidation,38062.97,60,Rejected,Document Verification,,34.5
APP0011178,CUST003194,2025-09-13,Home Improvement,13156.04,60,Rejected,Risk Assessment,,23.05
APP0011179,CUST001624,2025-09-27,Debt Consolidation,8596.8,36,Abandoned In Funnel,Pre-Qualification,,12.72
APP0011180,CUST001181,2024-06-28,Home Improvement,36064.06,36,Approved,Disbursed,11.87,20.63
APP0011181,CUST003501,2023-10-30,Small Business,38150.0,60,Rejected,Pre-Qualification,,5.75
APP0011182,CUST003899,2022-03-31,Home Improvement,18076.05,60,Abandoned In Funnel,Pre-Qualification,,32.94
APP0011183,CUST002215,2024-01-06,Credit Card Refinancing,13004.68,36,Abandoned In Funnel,Pre-Qualification,,36.03
APP0011184,CUST000657,2022-07-03,Credit Card Refinancing,32447.85,36,Abandoned In Funnel,Document Verification,,39.04
APP0011185,CUST000295,18/12/2025,Credit Card Refinancing,9116.06,60,Rejected,Risk Assessment,,12.51
APP0011186,CUST002357,2025-01-17,Debt Consolidation,20833.32,36,Approved,Disbursed,26.66,10.88
APP0011187,CUST003530,25/11/2023,Major Purchase,11145.23,60,Approved,Disbursed,14.01,30.49
APP0011188,CUST004466,22/10/2023,Debt Consolidation,17255.35,36,Abandoned In Funnel,Pre-Qualification,,12.56
APP0011189,CUST002202,2025-12-21,Credit Card Refinancing,20725.7,36,Approved,Disbursed,13.98,3.08
APP0011190,CUST003236,2022-02-06,Debt Consolidation,2093.91,36,Approved,Disbursed,22.39,30.74
APP0011191,CUST003852,2024-01-02,Debt Consolidation,27976.04,36,Approved,Disbursed,16.59,13.63
APP0011192,CUST001692,2022-09-30,Debt Consolidation,6567.11,36,Abandoned In Funnel,Pre-Qualification,,23.25
APP0011193,CUST003578,2023-08-30,Home Improvement,27606.61,60,Rejected,Document Verification,,22.59
APP0011194,CUST004995,2025-04-09,Home Improvement,17969.76,36,Rejected,Risk Assessment,,13.73
APP0011195,CUST000410,2023-06-25,Credit Card Refinancing,13084.52,36,Approved,Disbursed,12.79,16.1
APP0011196,CUST000923,2025-05-24,Debt Consolidation,15108.67,36,Abandoned In Funnel,Pre-Qualification,,24.34
APP0011197,CUST003697,2025-08-03,Home Improvement,11348.16,36,Rejected,Risk Assessment,,26.07
APP0011198,CUST004240,2023-04-22,Major Purchase,36065.66,36,Approved,Disbursed,6.54,25.46
APP0011199,CUST002132,2024-02-08,Debt Consolidation,9495.49,36,Abandoned In Funnel,Pre-Qualification,,10.06
APP0011200,CUST004860,2025-08-21,Debt Consolidation,8220.3,60,Rejected,Risk Assessment,,25.51
APP0011201,CUST001028,2023-09-06,Credit Card Refinancing,24916.3,60,Approved,Disbursed,18.14,
APP0011202,CUST002282,2025-09-13,Major Purchase,3009.84,36,Approved,Disbursed,16.88,16.92
APP0011203,CUST002609,2025-03-25,Debt Consolidation,12847.89,60,Approved,Disbursed,16.85,42.14
APP0011204,CUST000115,2025-04-10,Debt Consolidation,15159.79,60,Approved,Disbursed,10.15,21.07
APP0011205,CUST000741,2022-08-08,Credit Card Refinancing,8837.91,60,Rejected,Pre-Qualification,,3.04
APP0011206,CUST003834,2025-02-02,Debt Consolidation,5068.83,60,Approved,Disbursed,26.27,11.19
APP0011207,CUST002593,2024-08-16,Credit Card Refinancing,7307.82,36,Approved,Disbursed,27.1,6.43
APP0011208,CUST002497,2024-11-24,Home Improvement,20137.98,36,Rejected,Document Verification,,27.57
APP0011209,CUST004669,2022-08-09,Home Improvement,4700.36,60,Approved,Disbursed,19.44,22.79
APP0011210,CUST000578,2025-01-04,Debt Consolidation,5030.46,36,Approved,Disbursed,26.94,21.91
APP0011211,CUST001455,2025-07-18,Debt Consolidation,6788.3,60,Approved,Disbursed,16.34,22.72
APP0011212,CUST000185,2024-10-08,Small Business,16907.81,36,Rejected,Pre-Qualification,,5.91
APP0011213,CUST001772,2022-02-16,Major Purchase,5939.25,60,Approved,Disbursed,8.78,27.3
APP0011214,CUST000698,2024-11-14,Credit Card Refinancing,15708.55,36,Rejected,Pre-Qualification,,18.61
APP0011215,CUST003758,2023-02-24,Major Purchase,25649.3,36,Approved,Disbursed,24.87,21.15
APP0011216,CUST002905,2022-08-01,Debt Consolidation,17258.79,60,Abandoned In Funnel,Final Offer,,19.02
APP0011217,CUST004710,2025-08-24,Small Business,8183.8,36,Abandoned In Funnel,Document Verification,,4.82
APP0011218,CUST004024,2025-04-10,Credit Card Refinancing,46601.1,36,Rejected,Document Verification,,16.32
APP0011219,CUST004989,2024-01-06,Debt Consolidation,66086.54,60,Rejected,Document Verification,,1.86
APP0011220,CUST004787,2023-08-06,Credit Card Refinancing,8743.12,60,Approved,Disbursed,10.55,21.89
APP0011221,CUST004942,2024-09-17,Credit Card Refinancing,2889.9,60,Rejected,Document Verification,,14.76
APP0011222,CUST002797,2023-11-09,Major Purchase,17097.05,60,Approved,Disbursed,24.95,
APP0011223,CUST001703,2024-11-16,Debt Consolidation,26058.88,60,Abandoned In Funnel,Final Offer,,27.59
APP0011224,CUST001673,2025-05-11,Debt Consolidation,2310.75,60,Approved,Disbursed,26.97,15.17
APP0011225,CUST002534,2022-08-20,Debt Consolidation,18353.15,60,Rejected,Document Verification,,15.59
APP0011226,CUST002735,2025-11-03,Major Purchase,5751.26,36,Approved,Disbursed,12.08,2.85
APP0011227,CUST003615,2023-02-20,Small Business,26497.7,36,Approved,Disbursed,24.38,29.44
APP0011228,CUST000912,2023-08-12,Debt Consolidation,4974.33,36,Approved,Disbursed,25.93,16.28
APP0011229,CUST001257,2024-11-10,Small Business,18088.94,60,Approved,Disbursed,25.95,36.07
APP0011230,CUST002618,2024-07-28,Major Purchase,16535.04,36,Approved,Disbursed,13.13,37.53
APP0011231,CUST000629,2024-03-30,Debt Consolidation,11986.7,60,Approved,Disbursed,8.2,17.02
APP0011232,CUST000530,2025-05-25,Major Purchase,1505.31,36,Approved,Disbursed,16.07,13.35
APP0011233,CUST003710,2025-09-30,Small Business,8510.45,60,Abandoned In Funnel,Document Verification,,4.17
APP0011234,CUST000305,2024-03-02,Major Purchase,7455.99,60,Rejected,Document Verification,,19.24
APP0011235,CUST004885,2022-11-30,Debt Consolidation,4668.35,36,Abandoned In Funnel,Document Verification,,15.25
APP0011236,CUST000019,2023-06-09,Major Purchase,9330.72,60,Rejected,Risk Assessment,,19.41
APP0011237,CUST003787,16/05/2025,Major Purchase,14769.91,60,Abandoned In Funnel,Document Verification,,0.81
APP0011238,CUST001156,2025-02-17,Credit Card Refinancing,23143.22,60,Approved,Disbursed,27.13,8.35
APP0011239,CUST001582,2024-09-17,Small Business,37864.36,36,Approved,Disbursed,27.36,30.79
APP0011240,CUST000017,2024-03-21,Home Improvement,27391.9,60,Rejected,Risk Assessment,,2.83
APP0011241,CUST002845,2022-09-17,Debt Consolidation,30160.9,36,Approved,Disbursed,14.97,15.79
APP0011242,CUST003100,17/01/2023,Home Improvement,14604.4,60,Approved,Disbursed,25.01,27.43
APP0011243,CUST002588,2024-08-26,Small Business,27064.08,60,Approved,Disbursed,6.42,20.02
APP0011244,CUST004059,25/11/2024,Home Improvement,2773.61,60,Rejected,Risk Assessment,,18.49
APP0011245,CUST004852,2022-08-07,Debt Consolidation,37813.11,60,Approved,Disbursed,24.61,
APP0011246,CUST002052,2023-11-04,Credit Card Refinancing,39614.8,60,Rejected,Risk Assessment,,10.42
APP0011247,CUST003557,2024-12-17,Major Purchase,16934.45,60,Approved,Disbursed,19.33,22.1
APP0011248,CUST000705,05/02/2024,Credit Card Refinancing,8304.2,36,Approved,Disbursed,18.16,8.3
APP0011249,CUST004059,2025-09-10,Home Improvement,28304.79,36,Rejected,Pre-Qualification,,10.13
APP0011250,CUST001387,2022-09-23,Home Improvement,53048.07,36,Approved,Disbursed,25.46,9.42
APP0011251,CUST002618,2023-01-12,Home Improvement,97237.32,60,Approved,Disbursed,9.77,14.79
APP0011252,CUST003982,11/10/2025,Home Improvement,14477.27,60,Abandoned In Funnel,Pre-Qualification,,20.07
APP0011253,CUST002135,2024-04-02,Major Purchase,12265.87,36,Approved,Disbursed,10.11,28.59
APP0011254,CUST000602,23/05/2022,Debt Consolidation,6906.9,36,Abandoned In Funnel,Pre-Qualification,,25.63
APP0011255,CUST003151,2025-07-09,Home Improvement,20695.07,60,Rejected,Document Verification,,10.4
APP0011256,CUST001539,2023-12-05,Debt Consolidation,13500.57,36,Rejected,Document Verification,,23.59
APP0011257,CUST004716,12/09/2023,Home Improvement,21172.03,36,Abandoned In Funnel,Document Verification,,24.77
APP0011258,CUST001880,2024-02-26,Debt Consolidation,9949.26,36,Approved,Disbursed,13.43,24.69
APP0011259,CUST002226,2023-08-15,Home Improvement,17750.74,36,Approved,Disbursed,19.81,22.77
APP0011260,CUST002359,2022-05-10,Home Improvement,23156.41,36,Abandoned In Funnel,Pre-Qualification,,15.94
APP0011261,CUST002751,2023-02-17,Small Business,14194.08,36,Rejected,Risk Assessment,,21.08
APP0011262,CUST003643,2022-03-16,Credit Card Refinancing,14354.29,60,Approved,Disbursed,6.72,6.29
APP0011263,CUST002073,2024-07-22,Home Improvement,35115.91,36,Approved,Disbursed,21.11,16.64
APP0011264,CUST003664,2024-02-09,Home Improvement,11767.98,60,Approved,Disbursed,5.61,8.74
APP0011265,CUST001674,2024-04-27,Debt Consolidation,26926.54,60,Approved,Disbursed,13.7,13.46
APP0011266,CUST001791,16/05/2025,Debt Consolidation,20117.91,60,Rejected,Document Verification,,
APP0011267,CUST002822,2022-10-23,Small Business,41741.4,60,Approved,Disbursed,26.17,10.34
APP0011268,CUST002944,2022-03-25,Home Improvement,25960.11,60,Rejected,Pre-Qualification,,8.94
APP0011269,CUST001865,2024-11-24,Major Purchase,25267.04,60,Rejected,Risk Assessment,,14.72
APP0011270,CUST001448,2025-11-25,Debt Consolidation,34967.65,60,Rejected,Document Verification,,37.74
APP0011271,CUST004655,2023-01-03,Debt Consolidation,6591.49,36,Abandoned In Funnel,Document Verification,,29.95
APP0011272,CUST000284,2023-02-22,Small Business,22522.01,60,Rejected,Risk Assessment,,33.98
APP0011273,CUST001229,2023-03-09,Home Improvement,41177.47,36,Rejected,Document Verification,,38.29
APP0011274,CUST001332,2024-08-08,Small Business,5312.49,36,Approved,Disbursed,12.92,10.84
APP0011275,CUST001495,2023-03-17,Debt Consolidation,19367.96,60,Rejected,Risk Assessment,,17.37
APP0011276,CUST000920,2022-01-07,Debt Consolidation,45249.39,36,Approved,Disbursed,22.36,20.55
APP0011277,CUST000024,2023-04-07,Credit Card Refinancing,7546.68,36,Rejected,Risk Assessment,,32.53
APP0011278,CUST000137,10/07/2024,Debt Consolidation,28273.89,36,Approved,Disbursed,21.95,8.89
APP0011279,CUST002414,2022-11-09,Debt Consolidation,14983.61,36,Approved,Disbursed,18.85,24.89
APP0011280,CUST004449,2023-03-13,Major Purchase,8282.6,60,Approved,Disbursed,21.09,27.16
APP0011281,CUST001443,2023-03-30,Small Business,25729.06,60,Rejected,Risk Assessment,,10.73
APP0011282,CUST001500,2024-06-05,Home Improvement,18742.37,60,Approved,Disbursed,26.61,10.22
APP0011283,CUST003201,31/05/2023,Debt Consolidation,28554.88,36,Approved,Disbursed,7.94,21.34
APP0011284,CUST004529,2024-06-30,Debt Consolidation,12002.55,60,Abandoned In Funnel,Document Verification,,14.25
APP0011285,CUST003691,2024-03-25,Debt Consolidation,11473.58,60,Approved,Disbursed,19.71,24.13
APP0011286,CUST004794,2022-09-29,Debt Consolidation,1890.39,36,Approved,Disbursed,23.3,14.04
APP0011287,CUST004326,2022-01-11,Debt Consolidation,15200.7,36,Rejected,Document Verification,,13.49
APP0011288,CUST003453,20/01/2023,Small Business,28637.13,36,Rejected,Document Verification,,2.49
APP0011289,CUST002366,2024-02-16,Credit Card Refinancing,6503.32,36,Approved,Disbursed,17.15,3.59
APP0011290,CUST003275,2022-06-02,Home Improvement,7769.58,36,Approved,Disbursed,21.99,32.68
APP0011291,CUST000917,09/02/2025,Small Business,19273.77,60,Rejected,Document Verification,,36.28
APP0011292,CUST003412,2022-07-17,Credit Card Refinancing,22059.26,36,Rejected,Risk Assessment,,7.9
APP0011293,CUST001409,2024-05-27,Major Purchase,24221.18,36,Approved,Disbursed,27.43,27.63
APP0011294,CUST004337,2022-11-27,Debt Consolidation,13327.68,36,Abandoned In Funnel,Pre-Qualification,,14.89
APP0011295,CUST000277,2024-07-02,Small Business,8806.22,36,Approved,Disbursed,18.73,14.62
APP0011296,CUST000007,2024-07-03,Credit Card Refinancing,7227.79,60,Rejected,Document Verification,,32.47
APP0011297,CUST003647,2024-04-07,Debt Consolidation,7512.84,36,Rejected,Document Verification,,34.66
APP0011298,CUST000820,2023-09-11,Credit Card Refinancing,7190.38,36,Abandoned In Funnel,Pre-Qualification,,
APP0011299,CUST000654,2023-07-18,Credit Card Refinancing,6961.46,60,Approved,Disbursed,21.93,25.88
APP0011300,CUST003430,2023-04-20,Credit Card Refinancing,12929.74,36,Approved,Disbursed,27.88,6.28
APP0011301,CUST003652,2022-09-04,Major Purchase,8175.65,36,Rejected,Document Verification,,9.11
APP0011302,CUST004062,12/04/2023,Small Business,20891.61,36,Rejected,Risk Assessment,,1.76
APP0011303,CUST001308,2022-09-17,Debt Consolidation,5570.06,60,Abandoned In Funnel,Final Offer,,15.23
APP0011304,CUST002197,2025-11-03,Debt Consolidation,19690.81,36,Approved,Disbursed,19.38,14.73
APP0011305,CUST003980,26/08/2022,Home Improvement,10827.96,60,Abandoned In Funnel,Final Offer,,4.14
APP0011306,CUST004023,2023-08-10,Credit Card Refinancing,17975.91,60,Rejected,Pre-Qualification,,14.57
APP0011307,CUST003843,20/07/2025,Credit Card Refinancing,15490.76,60,Abandoned In Funnel,Document Verification,,25.06
APP0011308,CUST004707,2024-06-27,Major Purchase,19442.96,60,Approved,Disbursed,9.1,11.08
APP0011309,CUST002145,2022-06-20,Debt Consolidation,9679.51,36,Rejected,Document Verification,,
APP0011310,CUST003560,2022-03-03,Home Improvement,11897.71,60,Approved,Disbursed,8.49,33.45
APP0011311,CUST003076,02/09/2023,Debt Consolidation,25404.28,36,Approved,Disbursed,23.37,15.8
APP0011312,CUST004863,2023-05-20,Small Business,10448.79,36,Approved,Disbursed,10.87,19.56
APP0011313,CUST003308,2022-12-18,Home Improvement,5024.23,60,Approved,Disbursed,8.79,18.94
APP0011314,CUST004100,2022-03-06,Major Purchase,15509.78,36,Rejected,Risk Assessment,,
APP0011315,CUST000331,2022-10-06,Credit Card Refinancing,11204.87,36,Approved,Disbursed,10.57,20.25
APP0011316,CUST004100,2024-04-21,Credit Card Refinancing,9557.44,36,Approved,Disbursed,27.54,21.33
APP0011317,CUST000107,2022-04-01,Debt Consolidation,18287.09,60,Approved,Disbursed,19.34,27.95
APP0011318,CUST003153,2022-11-28,Credit Card Refinancing,18573.55,36,Abandoned In Funnel,Document Verification,,
APP0011319,CUST002912,2023-05-23,Debt Consolidation,30792.76,60,Approved,Disbursed,19.53,7.43
APP0011320,CUST004053,2024-11-14,Debt Consolidation,24125.9,60,Approved,Disbursed,16.99,25.58
APP0011321,CUST003648,2022-11-02,Major Purchase,22811.99,36,Approved,Disbursed,11.57,19.14
APP0011322,CUST003220,2025-07-19,Debt Consolidation,10582.49,36,Rejected,Risk Assessment,,27.04
APP0011323,CUST002327,2025-04-29,Major Purchase,6552.84,36,Rejected,Pre-Qualification,,37.18
APP0011324,CUST004878,2023-06-02,Debt Consolidation,8835.36,60,Rejected,Risk Assessment,,17.32
APP0011325,CUST000295,2023-08-13,Debt Consolidation,5098.59,60,Approved,Disbursed,8.65,15.86
APP0011326,CUST001138,2023-12-04,Major Purchase,13086.0,60,Rejected,Risk Assessment,,26.17
APP0011327,CUST003112,2025-08-06,Home Improvement,3871.48,36,Rejected,Document Verification,,11.48
APP0011328,CUST001993,2025-11-17,Debt Consolidation,32438.79,36,Rejected,Risk Assessment,,3.77
APP0011329,CUST004014,2025-02-03,Home Improvement,18545.63,60,Approved,Disbursed,27.98,8.96
