customer_id,credit_score_fico,total_credit_lines,open_credit_lines,derogatory_public_records,revolving_utilization_rate,credit_history_length_months,inquiries_last_6_months
CUST001180,656,13,5,1,20.72,6,0
CUST003958,567,23,6,0,24.17,318,1
CUST001706,691,9,11,3,35.15,217,0
CUST002622,794,4,1,1,15.82,149,1
CUST002677,652,21,8,3,60.21,7,0
CUST001470,700,18,6,0,11.46,319,3
CUST003788,602,14,6,0,26.61,286,1
CUST000312,686,11,2,0,31.27,345,4
CUST000599,662,19,4,1,22.44,126,1
CUST003967,658,7,4,0,22.73,105,3
CUST003260,630,19,7,0,41.8,149,3
CUST002737,761,20,3,2,47.41,256,1
CUST001274,724,12,14,0,5.2,328,2
CUST003366,731,2,5,0,43.09,189,1
CUST002784,660,10,14,0,47.23,65,0
CUST002002,673,12,3,0,23.66,239,2
CUST001067,621,13,7,0,40.55,191,6
CUST002770,635,22,1,0,16.71,90,3
CUST000553,644,22,4,0,13.23,138,0
CUST004415,627,11,10,0,14.97,260,4
CUST000316,648,10,13,0,13.96,22,0
CUST001298,812,13,2,3,9.78,209,0
CUST001269,723,22,3,3,18.14,84,0
CUST001983,696,19,6,0,13.05,94,1
CUST001025,602,19,3,2,13.98,169,0
CUST002595,599,10,14,0,27.81,327,0
CUST004973,564,8,11,0,29.05,93,0
CUST000107,787,6,6,0,11.82,310,0
CUST004568,697,6,8,1,23.89,280,0
CUST004310,644,13,11,0,22.35,164,1
CUST004890,686,8,12,0,9.78,168,0
CUST001263,725,15,2,2,30.08,19,1
CUST003942,577,10,11,3,20.59,344,2
CUST003054,705,23,6,0,39.36,170,0
CUST004780,671,2,2,0,9.4,157,0
CUST004498,655,4,14,0,8.51,214,0
CUST000683,694,12,11,0,5.18,318,2
CUST004330,761,16,7,0,10.79,86,0
CUST004710,850,19,12,1,47.92,114,2
CUST000147,736,9,8,0,20.67,177,2
CUST003138,528,2,9,0,21.29,317,1
CUST002042,707,14,6,2,15.38,341,0
CUST004880,674,16,2,0,15.25,6,2
CUST000397,763,8,7,2,11.1,138,3
CUST002916,705,4,12,0,14.48,178,0
CUST004624,695,19,6,1,6.46,192,0
CUST004449,679,5,14,1,26.39,33,5
CUST001399,667,9,2,2,14.23,220,3
CUST004734,999,6,6,1,85.33,290,0
CUST004192,850,14,11,1,18.13,273,0
CUST001000,647,10,13,1,34.51,171,1
CUST002660,619,10,5,2,41.97,101,1
CUST004166,678,12,9,0,6.1,79,0
CUST001342,541,20,1,0,61.75,55,0
CUST002137,557,19,4,0,12.26,213,3
CUST003614,577,5,5,0,18.29,114,4
CUST000571,606,24,7,1,24.73,343,0
CUST003146,850,20,13,3,17.38,147,3
CUST004798,599,24,13,0,32.88,150,1
CUST001502,672,15,10,0,42.92,225,0
CUST000695,624,5,13,0,13.21,345,0
CUST002852,684,18,11,0,57.06,257,3
CUST001905,801,5,13,0,34.49,90,0
CUST000904,794,11,10,0,11.24,323,0
CUST003075,630,13,8,0,34.33,238,5
CUST003573,647,3,3,0,6.22,270,0
CUST001495,730,15,14,0,5.89,103,3
CUST000581,735,8,7,0,50.58,268,1
CUST003767,673,6,7,1,22.8,138,0
CUST000331,731,21,14,0,23.03,83,0
CUST004630,588,4,5,0,42.62,290,1
CUST000897,594,2,4,0,46.0,137,0
CUST004930,639,5,14,0,28.81,116,2
CUST003323,594,8,11,0,19.65,123,1
CUST004169,730,6,10,2,39.23,143,3
CUST003365,516,16,10,0,39.52,311,4
CUST001014,667,23,9,0,22.71,265,4
CUST002969,655,14,6,0,35.64,309,1
CUST000470,709,22,1,0,13.69,78,1
CUST004220,659,14,5,1,35.45,154,0
CUST001054,720,23,5,0,18.97,146,2
CUST000346,636,8,6,2,33.91,91,0
CUST001225,607,3,10,2,38.82,112,0
CUST004280,625,9,13,1,21.77,157,3
CUST004090,664,5,5,0,29.67,297,3
CUST002935,631,2,14,1,35.77,96,1
CUST002560,621,17,6,0,7.63,297,2
CUST004696,516,7,7,0,23.19,239,0
CUST003727,769,9,4,0,46.55,16,3
CUST004814,698,17,9,0,33.6,162,2
CUST000812,637,9,8,1,34.51,271,3
CUST004193,784,16,8,1,19.36,86,0
CUST004395,575,13,9,0,46.78,169,0
CUST004201,627,7,3,1,39.07,337,6
CUST003686,706,6,11,0,13.11,281,2
CUST003578,652,17,9,0,14.24,39,0
CUST004801,679,3,13,0,68.56,321,1
CUST000428,622,9,2,0,24.28,223,4
CUST004605,571,12,13,0,66.21,49,3
CUST000532,612,12,10,0,34.28,64,4
CUST003662,999,11,13,0,19.65,52,0
CUST000259,706,3,1,0,9.25,272,3
CUST001853,601,12,8,0,26.35,329,3
CUST001862,516,11,14,0,167.4,115,0
CUST002330,676,3,8,0,10.78,200,2
CUST001669,627,12,10,3,66.07,301,2
CUST000769,669,4,7,2,24.63,167,2
CUST002417,721,21,1,0,18.11,340,1
CUST003312,820,9,8,2,14.13,130,0
CUST004481,636,11,12,0,23.05,163,0
CUST002816,647,21,9,0,22.22,257,0
CUST000332,653,24,1,0,7.36,343,4
CUST001622,749,5,14,0,20.77,186,0
CUST004126,703,4,1,1,26.68,44,1
CUST002331,678,14,1,0,27.07,78,1
CUST000732,713,15,11,3,26.49,334,4
CUST000126,549,12,4,1,14.42,317,0
CUST002407,692,16,5,0,20.06,285,1
CUST004341,779,3,8,0,62.66,53,3
CUST002114,685,4,12,0,82.45,58,0
CUST000610,688,24,8,0,19.79,247,2
CUST001970,680,11,6,0,18.76,345,0
CUST002362,803,22,7,1,18.29,49,1
CUST003541,834,10,1,0,14.01,313,0
CUST001356,649,12,13,0,17.58,16,0
CUST001556,670,12,8,0,28.2,59,0
CUST003474,616,22,13,0,11.96,354,3
CUST000124,754,4,12,0,22.02,98,0
CUST002774,718,9,6,0,23.38,60,0
CUST000284,510,14,12,2,63.32,336,1
CUST003577,703,6,1,0,13.45,176,0
CUST002811,640,22,10,1,53.91,208,4
CUST001858,685,11,13,0,38.31,109,1
CUST000717,569,7,5,0,54.92,53,1
CUST004007,632,21,9,0,52.08,311,3
CUST003702,611,3,13,0,47.39,94,1
CUST000405,671,5,1,0,27.81,286,0
CUST003737,649,18,10,2,36.22,65,3
CUST000482,693,4,3,1,16.91,344,4
CUST001290,592,23,12,1,6.94,280,3
CUST004440,598,24,6,0,9.58,222,0
CUST002966,683,11,2,0,5.11,332,1
CUST001758,596,4,10,0,58.75,149,0
CUST002586,619,12,10,1,40.87,38,1
CUST000726,688,3,5,0,13.04,111,3
CUST001339,800,17,9,0,14.52,274,1
CUST001633,599,20,5,3,45.24,212,1
CUST004241,538,12,3,0,76.74,151,0
CUST002202,648,20,5,0,6.64,266,0
CUST003695,664,17,6,0,24.67,332,1
CUST003661,806,7,9,0,44.35,183,6
CUST000733,712,21,6,0,11.18,295,0
CUST001073,686,22,2,1,35.65,147,0
CUST003356,705,16,5,0,28.83,293,3
CUST003067,646,18,12,0,30.07,281,1
CUST004182,583,19,9,0,42.76,91,6
CUST003955,781,16,10,0,11.51,293,0
CUST000190,643,11,11,0,22.49,301,0
CUST003083,766,18,13,2,41.19,242,0
CUST001245,656,23,11,1,51.15,173,1
CUST000577,749,9,1,0,47.2,282,0
CUST003910,757,24,8,1,55.24,273,0
CUST004607,636,16,5,0,62.64,41,0
CUST003491,668,11,7,3,48.14,274,2
CUST000898,704,20,12,2,27.95,113,0
CUST002147,748,3,11,0,45.67,56,5
CUST004447,577,16,4,0,26.35,31,0
CUST003438,829,5,4,0,63.72,252,3
CUST003446,632,2,8,1,10.71,357,0
CUST002830,623,13,12,1,84.61,81,2
CUST001907,792,9,13,0,4.25,304,4
CUST001042,628,11,9,0,48.58,193,2
CUST001480,729,5,13,0,20.05,167,0
CUST001028,605,19,10,2,48.56,84,2
CUST004160,723,9,1,0,7.38,249,0
CUST003636,626,4,6,0,34.88,33,2
CUST001466,669,12,13,0,31.08,47,1
CUST000222,752,15,2,0,72.31,196,1
CUST004445,573,17,13,0,13.44,315,0
CUST003011,744,2,14,3,36.49,160,0
CUST000040,669,21,10,2,14.91,121,0
CUST000503,739,16,12,1,21.63,241,1
CUST004831,542,13,13,0,21.26,309,3
CUST003900,678,16,3,0,37.4,201,0
CUST004496,632,17,9,0,25.14,176,2
CUST002910,626,5,7,0,26.44,135,0
CUST000810,589,8,3,0,7.43,207,0
CUST002445,673,6,10,0,18.1,187,1
CUST003613,557,22,11,0,26.53,25,0
CUST000513,563,15,12,2,17.33,192,0
CUST000653,527,11,5,1,159.13,200,0
CUST004035,549,13,6,0,41.47,135,0
CUST000627,614,15,6,0,46.21,294,0
CUST000415,569,20,14,1,11.93,182,2
CUST002263,605,19,9,0,20.72,245,2
CUST003606,593,22,1,0,11.25,154,0
CUST001764,620,19,12,2,11.66,323,0
CUST001934,656,24,2,2,34.34,286,0
CUST001547,631,3,11,0,21.27,149,2
CUST000976,718,12,7,0,15.13,162,1
CUST003041,599,16,11,2,23.36,284,1
CUST002270,740,6,4,1,34.43,348,0
CUST002003,519,6,6,1,31.58,130,3
CUST004586,688,21,9,0,28.3,326,0
CUST001360,564,8,9,2,25.12,20,1
CUST001665,559,3,4,0,44.37,66,1
CUST001160,693,23,7,0,30.61,39,3
CUST000262,664,2,3,0,27.65,123,3
CUST001705,796,2,3,0,25.38,294,0
CUST001314,615,16,4,0,25.95,223,0
CUST003888,613,2,5,3,21.72,26,1
CUST002551,573,7,13,2,26.0,149,0
CUST004354,665,14,9,0,12.03,151,0
CUST003042,756,8,12,1,37.75,16,3
CUST002162,571,13,2,0,24.89,274,2
CUST002428,594,5,1,0,26.64,273,0
CUST003028,665,11,11,0,27.65,229,1
CUST004149,753,9,1,0,1.54,36,0
CUST001018,650,19,1,0,23.25,20,2
CUST002434,736,23,9,0,52.54,181,0
CUST003899,680,12,7,0,6.91,312,2
CUST004759,713,7,2,0,20.0,148,3
CUST000767,658,17,12,1,14.61,11,1
CUST000318,584,20,6,0,14.75,22,0
CUST000827,736,23,6,0,80.2,289,1
CUST000973,706,4,4,0,27.67,88,0
CUST004006,693,7,1,1,28.39,234,0
CUST003357,596,12,13,0,17.85,221,0
CUST003233,518,6,5,0,15.16,215,0
CUST003966,710,19,13,0,19.92,227,3
CUST002157,547,15,8,0,34.79,7,0
CUST002210,617,6,1,0,24.17,149,1
CUST003169,705,18,1,1,12.37,278,1
CUST002185,529,9,12,0,31.03,247,0
CUST001316,677,21,2,1,52.34,242,2
CUST000052,623,19,7,1,57.83,131,1
CUST004858,647,24,8,0,8.98,256,2
CUST001114,521,24,11,0,50.63,150,0
CUST004225,652,23,14,2,33.07,348,0
CUST003801,757,17,7,0,16.91,340,0
CUST000463,653,5,4,2,48.25,123,1
CUST001236,827,13,1,1,52.28,119,1
CUST003489,575,20,9,0,52.12,89,2
CUST002917,843,4,13,3,33.91,106,4
CUST000071,741,23,9,0,47.37,76,0
CUST002650,806,3,6,1,14.44,265,3
CUST003473,999,9,1,2,35.42,146,0
CUST002208,716,6,8,0,31.14,349,0
CUST000861,561,2,5,0,9.38,71,1
CUST003134,693,6,7,0,10.58,154,2
CUST000238,519,15,11,0,37.72,232,0
CUST000562,999,5,9,0,24.08,141,0
CUST003186,843,9,5,0,44.74,157,0
CUST001826,713,17,6,0,25.75,171,1
CUST001817,632,6,5,0,21.42,107,1
CUST004612,753,12,2,0,20.15,206,0
CUST001813,745,14,1,0,19.47,250,0
CUST001642,702,9,7,0,39.55,149,0
CUST003861,717,12,3,0,85.05,201,2
CUST000760,612,4,8,0,43.04,177,0
CUST003288,700,2,3,1,6.98,226,0
CUST004399,728,5,12,2,25.34,180,1
CUST004539,658,20,14,0,24.61,319,3
CUST002018,640,15,8,1,12.15,222,0
CUST002029,678,23,1,0,53.04,333,1
CUST004450,693,3,13,0,19.91,100,4
CUST001805,682,15,5,1,24.73,197,0
CUST003821,700,8,2,1,19.75,97,4
CUST004597,676,12,5,2,16.23,9,0
CUST002150,709,4,13,2,53.17,195,0
CUST000794,732,18,14,0,16.64,195,1
CUST000014,665,16,4,2,20.92,175,1
CUST003924,669,22,6,0,42.48,329,6
CUST002056,652,5,5,0,13.51,325,0
CUST003518,612,20,2,0,11.23,243,6
CUST002602,670,11,2,1,31.53,233,3
CUST004537,493,18,12,0,26.43,174,0
CUST003118,705,18,6,1,18.04,162,0
CUST001464,826,13,3,0,4.89,63,0
CUST000204,630,16,12,1,28.34,358,4
CUST000911,779,12,6,0,67.13,327,0
CUST000688,686,15,1,0,3.8,200,0
CUST004152,587,16,4,0,38.35,237,1
CUST001044,589,14,11,0,36.08,88,0
CUST000840,704,3,8,2,10.82,112,0
CUST003133,629,6,4,0,12.22,259,1
CUST004849,823,21,9,0,18.39,82,0
CUST004157,657,7,3,1,34.42,53,1
CUST002981,567,16,9,0,44.06,147,0
CUST001357,653,12,11,1,23.79,167,2
CUST001580,538,2,14,0,15.5,322,0
CUST001852,502,13,3,0,28.17,202,4
CUST004521,671,18,7,0,21.88,178,2
CUST004879,666,2,6,0,25.41,9,0
CUST003060,719,3,8,1,8.68,181,0
CUST003044,999,3,11,0,21.15,239,0
CUST004029,845,19,1,0,10.73,111,0
CUST000563,692,23,9,2,16.4,205,0
CUST004300,777,4,7,0,14.98,142,2
CUST001205,698,17,9,0,34.28,312,0
CUST003228,731,11,11,1,8.25,132,0
CUST002568,739,16,1,0,32.12,126,0
CUST004565,746,13,10,0,51.92,31,6
CUST003385,652,14,6,0,22.48,140,4
CUST000484,775,13,14,0,31.55,40,0
CUST005000,570,22,10,0,33.07,82,0
CUST001100,829,8,12,0,23.03,296,0
CUST001045,603,20,4,0,20.37,38,0
CUST002690,624,16,13,0,16.69,151,0
CUST004764,566,21,11,1,47.39,213,1
CUST003918,666,8,10,0,29.09,84,0
CUST004920,708,22,13,0,13.02,62,0
CUST004474,737,15,6,0,51.39,161,1
CUST000421,696,14,3,0,30.75,342,2
CUST002814,834,15,7,0,32.18,289,1
CUST002747,665,21,9,2,33.84,56,2
CUST002516,703,13,3,0,29.31,21,0
CUST002047,810,8,9,0,26.63,216,0
CUST001860,775,3,3,1,40.7,241,3
CUST000257,642,17,7,2,48.96,195,5
CUST003680,600,19,9,3,19.28,67,3
CUST003505,691,2,1,1,15.49,24,2
CUST004253,649,2,11,1,31.92,70,0
CUST004214,736,16,2,2,45.42,62,6
CUST001796,560,11,8,0,43.01,233,0
CUST000895,677,14,7,0,33.02,117,1
CUST000159,592,4,7,1,22.73,275,1
CUST003501,678,24,7,0,25.27,330,1
CUST003502,752,6,13,0,21.16,209,6
CUST002141,850,18,9,0,34.41,156,1
CUST002479,999,9,8,0,20.73,325,0
CUST001109,783,3,13,2,37.78,169,1
CUST002095,609,8,13,2,14.72,333,0
CUST002463,487,22,7,0,32.76,156,2
CUST000680,769,13,1,0,18.65,46,0
CUST004608,707,7,4,0,17.31,57,0
CUST003208,660,22,5,0,38.78,191,1
CUST004327,628,23,9,0,22.26,354,2
CUST000766,711,22,11,0,21.08,218,3
CUST001457,515,21,12,1,29.57,171,4
CUST001343,583,23,2,0,19.64,93,0
CUST000942,630,22,11,0,72.99,356,1
CUST000113,713,3,9,0,22.32,27,1
CUST003704,716,8,3,0,34.36,116,3
CUST004866,734,7,10,1,32.2,271,3
CUST003254,669,2,3,0,36.42,119,1
CUST000009,737,18,14,0,59.93,173,1
CUST001419,577,23,5,0,19.21,188,4
CUST000982,641,7,5,0,37.83,97,6
CUST002459,601,5,3,0,22.19,290,2
CUST002780,718,11,13,0,19.28,324,0
CUST001191,638,23,4,0,24.4,288,3
CUST000035,726,20,9,0,35.2,214,1
CUST002269,710,7,5,0,34.51,233,0
CUST000244,669,3,1,0,48.39,224,0
CUST003761,617,9,2,0,17.6,302,3
CUST001532,702,7,13,0,7.06,352,3
CUST001699,670,10,11,0,38.47,87,2
CUST001875,745,16,7,0,22.29,141,0
CUST000826,538,20,14,0,15.67,129,6
CUST004005,685,23,3,0,42.65,155,1
CUST004320,644,16,10,2,67.52,178,3
CUST001266,629,23,10,1,191.36,28,2
CUST004870,798,5,14,2,65.23,211,0
CUST000598,635,10,1,0,22.49,114,4
CUST000556,504,23,7,0,4.19,85,0
CUST003517,723,19,13,0,49.25,347,5
CUST004506,764,14,6,1,71.81,38,6
CUST000462,716,12,11,0,23.79,278,0
CUST000169,522,4,13,1,6.72,197,0
CUST001942,676,4,7,0,40.96,20,0
CUST000932,607,19,3,0,11.02,241,0
CUST000137,801,21,8,1,72.18,320,2
CUST001267,646,8,12,0,18.56,246,0
CUST002976,706,18,1,1,62.08,34,4
CUST001331,701,14,8,0,37.72,95,1
CUST001634,748,15,2,3,33.47,28,1
CUST000676,798,13,6,2,15.84,315,1
CUST004526,671,9,14,0,43.13,101,1
CUST001885,586,20,12,0,38.45,115,1
CUST002093,809,2,6,0,14.14,112,0
CUST001944,641,19,1,0,12.46,190,1
CUST002224,731,15,3,2,68.63,138,0
CUST003571,648,19,8,0,30.82,56,0
CUST002021,672,21,6,0,28.69,248,0
CUST001400,558,24,7,0,26.36,213,2
CUST003990,667,6,13,0,9.54,329,0
CUST000274,716,10,2,0,30.7,170,0
CUST004736,608,15,13,0,11.19,313,0
CUST000096,778,6,5,1,35.04,147,6
CUST001773,803,4,4,0,33.05,333,0
CUST004767,686,23,2,1,32.58,201,0
CUST000787,711,18,14,1,23.99,54,5
CUST000233,709,17,5,0,33.96,130,1
CUST000203,643,8,1,0,12.73,45,2
CUST003148,623,17,3,0,29.42,269,3
CUST004806,616,15,12,0,23.36,82,1
CUST002444,583,13,6,3,12.04,49,1
CUST003843,632,2,4,1,35.11,349,6
CUST000017,760,20,10,1,43.66,105,2
CUST003826,641,14,11,0,12.83,152,2
CUST002695,722,4,12,2,18.52,108,0
CUST002722,718,7,4,0,31.09,151,0
CUST001010,688,3,9,1,43.4,309,1
CUST001218,702,18,4,0,36.07,23,2
CUST004752,585,5,4,0,25.82,158,2
CUST001945,687,11,3,1,51.03,94,2
CUST003824,632,4,2,0,24.79,32,2
CUST004997,777,13,8,0,6.25,203,0
CUST003642,716,3,11,1,5.57,346,3
CUST003063,743,8,3,0,49.59,51,2
CUST002991,667,12,12,1,8.86,118,0
CUST003605,620,22,12,0,23.82,165,1
CUST000853,660,22,11,0,17.85,163,1
CUST000021,556,22,6,0,5.48,217,6
CUST001437,607,24,2,0,22.45,58,2
CUST002287,569,5,13,0,31.09,303,3
CUST004203,660,16,8,0,23.54,132,0
CUST001081,748,2,9,0,22.98,72,1
CUST000121,656,21,5,0,24.53,293,1
CUST004027,590,20,9,0,49.18,20,0
CUST002036,725,2,1,0,6.25,92,0
CUST002499,539,7,8,0,33.14,222,0
CUST000665,583,11,2,0,147.56,151,3
CUST003174,702,15,10,0,62.3,84,2
CUST003490,769,16,8,0,4.62,349,1
CUST004386,664,24,1,1,4.86,50,2
CUST001700,532,19,14,0,18.22,174,1
CUST000173,688,8,1,2,12.11,103,4
CUST002841,830,11,11,1,11.17,294,0
CUST002699,760,8,9,3,6.59,31,0
CUST001306,636,3,10,0,67.39,273,0
CUST000036,654,11,3,0,6.56,60,1
CUST003981,724,3,1,1,38.03,225,0
CUST003841,721,11,11,0,7.74,224,5
CUST002592,544,18,8,0,8.73,215,3
CUST000490,686,4,4,0,63.87,332,1
CUST003115,787,8,1,0,9.85,285,0
CUST004867,668,19,9,0,55.77,356,0
CUST002380,655,16,2,1,3.51,272,0
CUST002540,818,8,11,0,7.11,77,0
CUST002846,681,4,11,0,51.16,74,3
CUST001092,738,22,1,0,9.17,85,3
CUST004418,743,2,1,0,10.38,157,6
CUST004948,698,15,2,0,42.22,341,1
CUST001023,999,20,14,0,23.64,330,4
CUST001648,538,10,9,0,32.88,54,2
CUST001474,623,21,8,1,16.01,183,1
CUST003566,643,23,4,0,29.8,87,0
CUST002868,765,21,2,0,54.8,134,4
CUST003638,725,5,11,0,24.31,329,3
CUST001490,606,5,9,0,23.8,235,3
CUST000373,646,4,8,0,27.15,27,5
CUST001351,621,15,12,2,17.64,327,3
CUST003226,590,17,11,0,39.37,238,0
CUST002929,666,7,5,0,61.31,73,2
CUST003688,752,23,10,0,21.83,139,1
CUST003748,570,8,10,1,29.87,223,4
CUST002101,774,18,10,0,0.34,18,2
CUST004504,695,17,11,0,35.74,273,3
CUST004954,691,19,2,0,16.89,330,0
CUST004823,659,11,10,0,0.98,312,1
CUST002292,687,9,3,2,31.1,186,1
CUST000478,674,15,8,0,27.18,129,1
CUST000353,687,10,12,1,14.48,300,2
CUST002730,637,21,13,0,13.61,33,0
CUST002421,731,17,13,0,49.36,219,0
CUST003412,510,22,8,0,31.33,338,3
CUST001754,742,9,7,0,51.67,325,3
CUST003934,725,11,14,0,55.46,204,2
CUST001370,721,21,9,2,62.5,33,0
CUST004541,713,15,7,0,31.56,261,2
CUST005001,702,3,13,0,6.32,84,0
CUST005002,740,9,10,0,25.51,287,0
CUST005003,710,9,3,3,23.31,209,3
CUST005004,650,8,1,0,18.85,114,0
CUST005005,628,16,3,0,26.53,43,1
CUST005006,675,24,2,0,21.22,157,1
CUST005007,793,15,6,0,66.8,201,0
CUST005008,742,12,5,0,45.96,315,0
CUST005009,719,10,10,2,59.41,165,0
CUST005010,432,3,11,0,32.58,135,3
CUST005011,550,2,9,1,34.66,234,0
CUST005012,706,11,13,0,10.71,165,5
CUST005013,774,15,8,0,18.37,347,0
CUST005014,641,21,5,0,47.59,298,2
CUST005015,684,7,2,0,29.55,204,1
CUST005016,642,20,13,1,28.53,295,0
CUST005017,587,8,10,0,22.81,354,4
CUST005018,0,14,12,0,24.71,90,0
CUST005019,690,19,6,0,55.4,131,2
CUST005020,817,12,10,0,32.04,192,2
CUST005021,668,4,14,2,26.13,79,3
CUST005022,679,19,5,0,135.72,123,3
CUST005023,796,8,4,0,17.81,205,1
CUST005024,728,20,8,0,58.12,52,2
CUST005025,727,11,14,2,47.14,59,1
CUST005026,730,8,8,0,43.58,256,1
CUST005027,643,3,8,0,55.11,155,0
CUST005028,685,15,5,0,24.69,84,5
CUST005029,714,23,6,1,56.62,172,0
CUST005030,645,15,3,0,29.88,84,1
CUST005031,667,4,6,2,51.5,293,2
CUST005032,663,10,3,0,36.17,213,0
CUST005033,582,21,8,0,16.84,325,0
CUST005034,791,16,12,1,36.19,287,3
CUST005035,647,7,9,0,41.72,204,1
CUST005036,629,13,11,1,10.04,273,0
CUST005037,708,15,5,1,6.49,12,3
CUST005038,806,17,9,1,40.52,67,0
CUST005039,630,9,8,0,63.42,18,2
CUST005040,677,11,11,0,47.65,277,3
CUST005041,441,5,8,0,48.98,148,1
CUST005042,831,22,11,0,16.98,8,0
CUST005043,629,4,2,1,30.64,297,1
CUST005044,451,4,8,0,18.88,321,1
CUST005045,763,8,5,0,12.94,258,1
CUST005046,574,4,13,3,50.12,26,0
CUST005047,568,11,11,0,23.41,248,1
CUST005048,588,21,6,2,59.24,344,0
CUST005049,633,6,9,0,8.83,81,1
CUST005050,809,15,2,2,4.6,159,0
CUST005051,562,11,10,0,40.93,327,0
CUST005052,740,10,14,1,5.12,317,0
CUST005053,614,7,1,0,15.41,190,3
CUST005054,628,4,2,0,10.47,217,0
CUST005055,649,12,2,3,24.52,162,1
CUST005056,666,4,8,0,36.55,353,1
CUST005057,704,7,11,1,33.99,167,0
CUST005058,538,17,7,0,55.35,63,1
CUST005059,850,7,2,0,7.52,300,5
CUST005060,675,8,2,0,26.36,136,0
CUST005061,577,10,9,0,16.04,252,3
CUST005062,794,12,2,0,59.97,296,1
CUST005063,663,14,9,0,12.36,77,2
CUST005064,661,15,6,0,14.61,349,1
CUST005065,748,4,11,0,10.05,35,0
CUST005066,519,7,1,1,12.51,85,1
CUST005067,731,15,10,1,38.55,333,1
CUST005068,693,11,6,2,23.5,298,1
CUST005069,627,15,1,0,12.27,84,1
CUST005070,653,17,11,2,21.07,14,2
CUST005071,620,13,6,0,7.26,171,2
CUST005072,685,18,1,0,24.71,162,1
CUST005073,695,23,13,0,14.28,301,3
CUST005074,581,23,6,0,42.12,179,2
CUST005075,612,12,10,0,31.45,226,0
CUST005076,517,6,3,0,25.98,179,4
CUST005077,582,12,6,3,5.55,97,0
CUST005078,608,20,3,0,47.99,83,1
CUST005079,491,20,12,0,39.81,73,1
CUST005080,709,22,13,0,20.01,172,1
CUST005081,734,17,10,0,16.77,185,1
CUST005082,850,9,6,0,11.9,167,2
CUST005083,709,9,11,1,41.85,22,2
CUST005084,608,22,6,0,31.3,121,1
CUST005085,676,20,7,3,66.6,210,0
CUST005086,712,6,6,1,29.6,195,0
CUST005087,706,15,6,0,38.94,339,2
CUST005088,595,19,14,3,48.88,217,2
CUST005089,787,5,6,1,65.04,284,0
CUST005090,732,5,9,0,34.75,73,5
CUST005091,760,8,7,0,2.07,317,2
CUST005092,770,13,8,0,40.44,323,2
CUST005093,745,14,2,0,38.09,278,1
CUST005094,725,13,3,0,11.05,160,1
CUST005095,716,15,2,0,17.4,58,6
CUST005096,693,11,13,0,24.71,67,3
CUST005097,662,13,13,0,15.93,297,1
CUST005098,690,9,11,0,14.27,287,0
CUST005099,608,6,5,2,56.86,279,2
CUST005100,748,12,8,0,11.92,211,3
