transaction_id,loan_id,payment_date,payment_amount_due,payment_amount_received,payment_method,payment_status
TXN00038115,LOAN0006766,2022-05-08,1360.02,1415.02,ACH,Success
TXN00038116,LOAN0000745,2023-06-28,1184.73,0.0,ACH,Failed
TXN00038117,LOAN0001403,2022-08-26,1149.69,0.0,ACH,Bounced/NSF
TXN00038118,LOAN0005515,2023-08-14,1071.48,1033.57,Auto-Pay,Success
TXN00038119,LOAN0006873,2023-09-05,205.76,197.79,ACH,Success
TXN00038120,LOAN0008068,2023-06-10,1036.3,1025.2,Auto-Pay,Success
TXN00038121,LOAN0004685,2022-07-08,350.87,349.44,ACH,Success
TXN00038122,LOAN0001413,2023-02-07,1591.06,0.0,Credit Card,Bounced/NSF
TXN00038123,LOAN0000130,2022-03-10,1246.95,1262.75,Auto-Pay,Success
TXN00038124,LOAN0004836,2025-07-13,1696.5,1781.1,ACH,Success
TXN00038125,LOAN0001414,2023-07-10,383.44,0.0,ACH,Bounced/NSF
TXN00038126,LOAN0001949,2025-09-10,1077.66,0.0,Auto-Pay,Bounced/NSF
TXN00038127,LOAN0002094,2024-11-14,821.06,816.63,ACH,Success
TXN00038128,LOAN0002168,2023-08-25,842.92,860.47,Manual Check,Success
TXN00038129,LOAN0004686,2024-11-09,1979.91,2018.19,Manual Check,Success
TXN00038130,LOAN0003826,2024-06-28,1510.14,0.0,ACH,Bounced/NSF
TXN00038131,LOAN0002593,2024-08-21,894.69,879.87,Auto-Pay,Success
TXN00038132,LOAN0003982,2023-12-25,1075.96,1062.37,Auto-Pay,Success
TXN00038133,LOAN0000621,14/04/2022,1664.64,1660.78,Auto-Pay,Success
TXN00038134,LOAN0001605,2025-09-21,1692.99,1659.71,Auto-Pay,Success
TXN00038135,LOAN0004836,2022-08-25,904.46,0.0,ACH,Failed
TXN00038136,LOAN0007000,2022-01-25,586.39,604.47,Auto-Pay,Success
TXN00038137,LOAN0000856,2023-08-21,1420.03,1447.47,ACH,Success
TXN00038138,LOAN0003167,2025-06-29,312.33,0.0,Auto-Pay,Bounced/NSF
TXN00038139,LOAN0002068,2025-04-12,998.48,0.0,ACH,Bounced/NSF
TXN00038140,LOAN0005019,2025-02-20,1314.55,1252.98,ACH,Success
TXN00038141,LOAN0000385,2022-11-09,1125.18,1130.5,Auto-Pay,Success
TXN00038142,LOAN0007579,2025-03-16,1816.7,1734.09,ACH,Success
TXN00038143,LOAN0000172,2024-06-29,420.25,403.02,Auto-Pay,Success
TXN00038144,LOAN0007607,2022-01-26,1170.7,0.0,Credit Card,Failed
TXN00038145,LOAN0000950,2025-10-22,821.19,838.29,ACH,Success
TXN00038146,LOAN0006882,2023-06-09,954.22,0.0,ACH,Failed
TXN00038147,LOAN0003501,2025-04-08,1252.33,0.0,ACH,Bounced/NSF
TXN00038148,LOAN0003671,2022-10-18,873.76,909.22,Credit Card,Success
TXN00038149,LOAN0000078,2024-03-25,644.94,641.97,Credit Card,Success
TXN00038150,LOAN0000178,2022-07-12,1590.5,1559.08,Manual Check,Success
TXN00038151,LOAN0000521,05/08/2024,639.13,620.08,ACH,Success
TXN00038152,LOAN0001011,2023-08-23,990.13,980.7,Manual Check,Success
TXN00038153,LOAN0002976,2023-12-05,1675.79,0.0,Auto-Pay,Failed
TXN00038154,LOAN0000662,2025-03-09,1677.06,1628.73,ACH,Success
TXN00038155,LOAN0006257,2024-02-20,1893.36,1922.58,Auto-Pay,Success
TXN00038156,LOAN0001243,2024-12-07,1542.65,1531.98,Manual Check,Success
TXN00038157,LOAN0002146,2022-06-30,1902.37,1814.32,Auto-Pay,Success
TXN00038158,LOAN0005730,30/01/2022,625.04,613.75,Auto-Pay,Success
TXN00038159,LOAN0008152,2023-05-22,1788.89,1780.19,ACH,Success
TXN00038160,LOAN0004488,2024-07-12,1436.39,1456.27,Auto-Pay,Success
TXN00038161,LOAN0001272,2025-07-14,381.64,0.0,ACH,Bounced/NSF
TXN00038162,LOAN0000178,2022-11-21,1810.58,1817.98,ACH,Success
TXN00038163,LOAN0002497,2023-06-07,910.45,887.01,ACH,Success
TXN00038164,LOAN0002969,2025-08-25,1462.66,1407.09,Credit Card,Success
TXN00038165,LOAN0006522,2025-11-30,461.84,0.0,Auto-Pay,Failed
TXN00038166,LOAN0008088,2022-03-01,1496.69,1494.99,ACH,Success
TXN00038167,LOAN0003705,2023-07-22,1519.09,1545.06,ACH,Success
TXN00038168,LOAN0001426,2022-05-14,1789.27,1859.94,Auto-Pay,Success
TXN00038169,LOAN0007664,2022-07-13,1182.74,1188.02,Auto-Pay,Success
TXN00038170,LOAN0000573,2025-12-12,1992.49,1951.32,Auto-Pay,Success
TXN00038171,LOAN0004986,2025-08-11,887.17,848.35,ACH,Success
TXN00038172,LOAN0001024,2023-12-29,709.36,737.35,Credit Card,Success
TXN00038173,LOAN0004861,2024-05-06,393.53,380.63,Auto-Pay,Success
TXN00038174,LOAN0007940,2022-07-25,316.41,303.36,Credit Card,Success
TXN00038175,LOAN0005311,2025-04-16,1458.72,1513.9,Auto-Pay,Success
TXN00038176,LOAN0007516,2024-09-24,1658.25,1664.35,Auto-Pay,Success
TXN00038177,LOAN0005405,2023-05-16,1965.5,1992.8,ACH,Success
TXN00038178,LOAN0002901,05/01/2024,1252.99,0.0,Auto-Pay,Failed
TXN00038179,LOAN0007405,2025-08-28,1633.93,1626.29,ACH,Success
TXN00038180,LOAN0005597,2024-08-26,573.38,561.77,Credit Card,Success
TXN00038181,LOAN0002703,17/02/2025,1061.89,1085.41,ACH,Success
TXN00038182,LOAN0007728,2025-03-20,1633.59,1598.01,ACH,Success
TXN00038183,LOAN0001377,2025-01-23,1979.85,2054.77,ACH,Success
TXN00038184,LOAN0001611,2024-03-25,1158.7,0.0,Auto-Pay,Bounced/NSF
TXN00038185,LOAN0003468,06/02/2023,1992.1,2066.97,Credit Card,Success
TXN00038186,LOAN0007125,2023-04-29,1367.51,0.0,Auto-Pay,Failed
TXN00038187,LOAN0001975,2023-05-25,1758.8,1708.09,ACH,Success
TXN00038188,LOAN0008123,2022-01-30,392.78,0.0,Auto-Pay,Failed
TXN00038189,LOAN0006265,2024-12-03,222.22,0.0,ACH,Failed
TXN00038190,LOAN0005924,2024-01-27,962.62,990.27,ACH,Success
TXN00038191,LOAN0000832,07/09/2022,455.1,449.0,ACH,Success
TXN00038192,LOAN0001929,28/07/2025,1420.62,1394.06,Auto-Pay,Success
TXN00038193,LOAN0003570,26/01/2023,1057.83,0.0,Credit Card,Failed
TXN00038194,LOAN0003451,2025-05-07,1505.28,1471.4,ACH,Success
TXN00038195,LOAN0001869,2025-05-20,1357.29,1348.29,Auto-Pay,Success
TXN00038196,LOAN0005503,02/11/2023,643.55,649.64,Auto-Pay,Success
TXN00038197,LOAN0007133,2022-12-23,608.87,585.35,Auto-Pay,Success
TXN00038198,LOAN0002079,07/05/2025,654.34,0.0,Auto-Pay,Bounced/NSF
TXN00038199,LOAN0001176,2022-12-21,1630.85,1703.94,Auto-Pay,Success
TXN00038200,LOAN0003346,2023-03-10,548.35,0.0,Auto-Pay,Bounced/NSF
TXN00038201,LOAN0006123,2024-02-14,639.3,616.31,Manual Check,Success
TXN00038202,LOAN0000009,2023-02-02,509.72,510.35,ACH,Success
TXN00038203,LOAN0002622,2023-06-16,1281.36,1262.59,ACH,Success
TXN00038204,LOAN0003495,2025-06-03,982.3,0.0,ACH,Failed
TXN00038205,LOAN0002859,2022-12-26,391.36,400.94,Auto-Pay,Success
TXN00038206,LOAN0005765,2023-12-17,770.65,787.46,Credit Card,Success
TXN00038207,LOAN0003231,20/11/2025,1786.35,1875.53,Credit Card,Success
TXN00038208,LOAN0006222,2025-10-24,590.92,598.43,ACH,Success
TXN00038209,LOAN0004625,2025-04-12,349.86,349.43,ACH,Success
TXN00038210,LOAN0005624,2022-04-11,810.34,800.81,Credit Card,Success
TXN00038211,LOAN0000518,2025-05-26,1398.68,1465.36,Auto-Pay,Success
TXN00038212,LOAN0005806,16/02/2025,1595.16,0.0,Auto-Pay,Failed
TXN00038213,LOAN0000143,2024-07-30,681.2,677.76,ACH,Success
TXN00038214,LOAN0004194,03/11/2023,1043.1,1051.03,ACH,Success
TXN00038215,LOAN0008079,2023-12-11,1723.47,1800.65,Manual Check,Success
TXN00038216,LOAN0003480,2025-04-26,1293.32,1351.88,ACH,Success
TXN00038217,LOAN0002924,2025-02-19,1903.19,0.0,ACH,Bounced/NSF
TXN00038218,LOAN0002286,13/04/2023,1477.1,1475.63,Auto-Pay,Success
TXN00038219,LOAN0003275,2023-02-15,1657.81,0.0,Credit Card,Bounced/NSF
TXN00038220,LOAN0001479,2023-07-23,909.74,931.74,ACH,Success
TXN00038221,LOAN0000371,2022-05-23,370.23,371.59,ACH,Success
TXN00038222,LOAN0002703,2022-11-16,348.39,336.91,Auto-Pay,Success
TXN00038223,LOAN0000448,21/10/2023,634.92,0.0,Auto-Pay,Bounced/NSF
TXN00038224,LOAN0005315,2023-12-15,816.79,811.81,Auto-Pay,Success
TXN00038225,LOAN0000157,2022-11-25,1831.35,1913.83,Auto-Pay,Success
TXN00038226,LOAN0007755,18/03/2024,1566.41,1562.29,ACH,Success
TXN00038227,LOAN0002507,2024-06-08,1697.62,0.0,Credit Card,Bounced/NSF
TXN00038228,LOAN0001981,2025-09-18,903.43,0.0,ACH,Failed
TXN00038229,LOAN0002364,2024-06-19,1234.68,1249.77,Auto-Pay,Success
TXN00038230,LOAN0000178,2024-05-09,1357.36,1374.62,Credit Card,Success
TXN00038231,LOAN0001810,2023-08-30,587.77,571.19,Auto-Pay,Success
TXN00038232,LOAN0001706,2025-10-18,802.43,815.65,ACH,Success
TXN00038233,LOAN0000350,2024-01-25,1596.86,0.0,ACH,Bounced/NSF
TXN00038234,LOAN0005882,2023-08-07,1890.67,0.0,Auto-Pay,Bounced/NSF
TXN00038235,LOAN0000503,14/04/2024,1164.14,1165.17,Manual Check,Success
TXN00038236,LOAN0003784,2024-12-27,1044.27,1020.41,ACH,Success
TXN00038237,LOAN0002805,2022-11-28,914.11,934.87,ACH,Success
TXN00038238,LOAN0003276,2025-11-14,1490.62,1486.14,Auto-Pay,Success
TXN00038239,LOAN0000465,2024-08-20,487.6,507.98,ACH,Success
TXN00038240,LOAN0003626,2024-10-31,846.11,0.0,Credit Card,Bounced/NSF
TXN00038241,LOAN0000311,2025-02-25,1864.91,1869.8,Credit Card,Success
TXN00038242,LOAN0001879,2023-04-05,1532.43,0.0,Credit Card,Bounced/NSF
TXN00038243,LOAN0002484,2022-10-23,1061.95,0.0,Auto-Pay,Bounced/NSF
TXN00038244,LOAN0004443,2023-02-27,736.89,714.78,ACH,Success
TXN00038245,LOAN0000268,2023-02-28,237.06,225.22,Manual Check,Success
TXN00038246,LOAN0007777,2023-11-24,1046.67,1022.99,ACH,Success
TXN00038247,LOAN0003255,2023-01-23,1773.13,1695.88,ACH,Success
TXN00038248,LOAN0007638,2025-05-13,463.49,445.79,Auto-Pay,Success
TXN00038249,LOAN0006412,2024-05-25,1596.46,1648.84,ACH,Success
TXN00038250,LOAN0000670,2024-05-28,1764.35,1753.28,Manual Check,Success
TXN00038251,LOAN0002645,2023-10-29,440.34,0.0,Auto-Pay,Bounced/NSF
TXN00038252,LOAN0007016,2024-06-19,211.73,0.0,Manual Check,Failed
TXN00038253,LOAN0001240,28/03/2022,1698.03,0.0,Auto-Pay,Failed
TXN00038254,LOAN0001211,2023-07-11,1761.08,0.0,ACH,Bounced/NSF
TXN00038255,LOAN0006586,2022-10-12,901.71,859.13,Auto-Pay,Success
TXN00038256,LOAN0007802,2022-05-07,1335.12,1351.95,Auto-Pay,Success
TXN00038257,LOAN0000538,2022-08-01,809.82,848.83,Manual Check,Success
TXN00038258,LOAN0003918,2023-03-02,1961.72,0.0,ACH,Bounced/NSF
TXN00038259,LOAN0004788,2025-04-20,1848.89,1918.62,Auto-Pay,Success
TXN00038260,LOAN0000531,2025-03-24,457.82,0.0,Auto-Pay,Bounced/NSF
TXN00038261,LOAN0000661,26/04/2023,1501.88,1447.28,ACH,Success
TXN00038262,LOAN0000223,2023-11-16,1236.34,1241.15,Credit Card,Success
TXN00038263,LOAN0003538,15/12/2024,1223.97,1164.4,Credit Card,Success
TXN00038264,LOAN0006595,2023-03-15,394.39,382.59,ACH,Success
TXN00038265,LOAN0003100,2024-04-06,833.89,868.4,Auto-Pay,Success
TXN00038266,LOAN0004009,15/04/2024,614.51,591.92,Auto-Pay,Success
TXN00038267,LOAN0000600,2023-04-14,839.12,0.0,Auto-Pay,Bounced/NSF
TXN00038268,LOAN0005786,2024-07-19,1899.06,0.0,ACH,Failed
TXN00038269,LOAN0000756,2023-11-13,1300.83,1349.76,ACH,Success
TXN00038270,LOAN0002343,2024-04-30,878.67,0.0,ACH,Failed
TXN00038271,LOAN0007977,2023-01-25,597.0,0.0,Auto-Pay,Failed
TXN00038272,LOAN0002716,2025-08-16,1993.78,2039.83,Manual Check,Success
TXN00038273,LOAN0001214,2023-10-27,897.15,924.38,Auto-Pay,Success
TXN00038274,LOAN0004489,2022-03-23,498.08,507.95,ACH,Success
TXN00038275,LOAN0002597,2025-10-28,804.85,844.48,Auto-Pay,Success
TXN00038276,LOAN0003766,2023-04-10,654.51,667.64,Credit Card,Success
TXN00038277,LOAN0002655,2023-03-23,1634.39,0.0,Auto-Pay,Bounced/NSF
TXN00038278,LOAN0001099,2023-07-30,1692.7,1628.22,ACH,Success
TXN00038279,LOAN0001610,2022-05-27,924.1,916.97,Auto-Pay,Success
TXN00038280,LOAN0002829,2025-02-22,473.11,489.46,ACH,Success
TXN00038281,LOAN0002587,2023-07-01,571.51,0.0,Credit Card,Bounced/NSF
TXN00038282,LOAN0006362,2022-10-17,744.57,773.24,ACH,Success
TXN00038283,LOAN0004994,2024-11-03,1326.06,1371.52,ACH,Success
TXN00038284,LOAN0002862,20/06/2025,1872.51,0.0,ACH,Failed
TXN00038285,LOAN0002047,06/02/2022,421.58,0.0,Credit Card,Failed
TXN00038286,LOAN0007098,19/07/2024,1824.47,1855.77,ACH,Success
TXN00038287,LOAN0004080,2022-09-19,940.71,0.0,ACH,Failed
TXN00038288,LOAN0006392,2025-12-22,365.84,355.47,Auto-Pay,Success
TXN00038289,LOAN0005299,2025-11-06,1278.54,0.0,Auto-Pay,Failed
TXN00038290,LOAN0005268,2024-03-02,730.55,710.78,ACH,Success
TXN00038291,LOAN0007531,27/10/2024,1616.01,1549.58,Auto-Pay,Success
TXN00038292,LOAN0006969,2022-05-31,822.89,826.15,ACH,Success
TXN00038293,LOAN0005023,2023-09-17,778.65,0.0,ACH,Failed
TXN00038294,LOAN0002146,03/06/2023,1586.21,1539.58,ACH,Success
TXN00038295,LOAN0003267,2022-03-21,1484.06,1434.5,Credit Card,Success
TXN00038296,LOAN0006288,2023-12-28,1050.57,1095.17,ACH,Success
TXN00038297,LOAN0006294,2023-06-19,239.55,235.25,Credit Card,Success
TXN00038298,LOAN0003147,2022-03-28,1554.57,1492.68,Auto-Pay,Success
TXN00038299,LOAN0008047,2024-02-04,1157.59,1163.31,Auto-Pay,Success
TXN00038300,LOAN0003634,20/12/2025,1935.08,1907.81,Manual Check,Success
TXN00038301,LOAN0001155,2023-09-02,1166.98,1137.85,Auto-Pay,Success
TXN00038302,LOAN0008038,2025-01-20,708.03,713.98,ACH,Success
TXN00038303,LOAN0004423,2025-03-04,1060.03,0.0,Auto-Pay,Failed
TXN00038304,LOAN0002849,2025-05-14,661.91,642.78,Auto-Pay,Success
TXN00038305,LOAN0000599,2024-10-23,951.96,979.9,Auto-Pay,Success
TXN00038306,LOAN0005964,2022-07-17,281.71,289.84,ACH,Success
TXN00038307,LOAN0006285,2023-02-21,1049.41,0.0,Credit Card,Bounced/NSF
TXN00038308,LOAN0003258,20/11/2025,286.17,290.69,Auto-Pay,Success
TXN00038309,LOAN0000604,2024-02-19,1016.51,1005.44,Credit Card,Success
TXN00038310,LOAN0004139,06/10/2022,1034.49,1084.78,ACH,Success
TXN00038311,LOAN0004255,2024-08-22,1301.56,1300.08,Manual Check,Success
TXN00038312,LOAN0002723,2022-08-12,1993.95,0.0,Auto-Pay,Bounced/NSF
TXN00038313,LOAN0000837,2022-10-07,1474.9,1492.79,ACH,Success
TXN00038314,LOAN0004317,2025-04-15,1665.67,0.0,Credit Card,Bounced/NSF
TXN00038315,LOAN0007294,2022-09-26,610.88,604.83,ACH,Success
TXN00038316,LOAN0005464,2023-07-28,1111.62,1113.45,Credit Card,Success
TXN00038317,LOAN0002966,14/12/2024,1315.33,1305.4,ACH,Success
TXN00038318,LOAN0001054,2024-08-28,849.3,865.63,Auto-Pay,Success
TXN00038319,LOAN0001463,02/01/2023,1701.76,1765.3,ACH,Success
TXN00038320,LOAN0003337,2023-10-25,1238.68,1193.96,Auto-Pay,Success
TXN00038321,LOAN0003569,2025-08-02,1763.59,1832.1,ACH,Success
TXN00038322,LOAN0002763,2025-12-30,1330.56,1370.82,Auto-Pay,Success
TXN00038323,LOAN0008073,2024-10-23,829.22,791.03,Manual Check,Success
TXN00038324,LOAN0002342,2025-05-30,1832.82,1805.0,Credit Card,Success
TXN00038325,LOAN0001810,2023-07-10,1249.73,0.0,Auto-Pay,Failed
TXN00038326,LOAN0002077,2022-10-14,614.2,644.44,Auto-Pay,Success
TXN00038327,LOAN0004842,2025-03-17,1690.65,1607.29,ACH,Success
TXN00038328,LOAN0002946,2025-02-02,470.27,0.0,Auto-Pay,Failed
TXN00038329,LOAN0000729,2025-12-18,930.07,914.83,Auto-Pay,Success
TXN00038330,LOAN0007921,23/03/2023,805.4,820.58,Credit Card,Success
TXN00038331,LOAN0005242,2023-07-02,1397.86,1358.78,Manual Check,Success
TXN00038332,LOAN0006006,2024-06-25,1116.15,0.0,ACH,Bounced/NSF
TXN00038333,LOAN0007637,2025-04-10,1516.35,1581.79,ACH,Success
TXN00038334,LOAN0005852,30/06/2025,217.16,0.0,ACH,Failed
TXN00038335,LOAN0007486,2025-02-21,1138.52,0.0,Manual Check,Bounced/NSF
TXN00038336,LOAN0001109,2022-04-12,457.34,0.0,Manual Check,Failed
TXN00038337,LOAN0007703,08/01/2024,923.06,943.45,Auto-Pay,Success
TXN00038338,LOAN0001565,19/05/2025,743.64,717.57,Auto-Pay,Success
TXN00038339,LOAN0002889,2022-03-16,1148.54,0.0,Auto-Pay,Failed
TXN00038340,LOAN0007235,2024-05-04,934.07,0.0,ACH,Bounced/NSF
TXN00038341,LOAN0005585,2024-06-17,1663.89,1669.26,ACH,Success
TXN00038342,LOAN0007532,24/02/2025,851.29,848.57,ACH,Success
TXN00038343,LOAN0003869,2025-12-06,648.74,676.08,ACH,Success
TXN00038344,LOAN0002312,20/03/2024,575.77,554.67,ACH,Success
TXN00038345,LOAN0001711,2022-06-10,1357.39,1416.09,Credit Card,Success
TXN00038346,LOAN0003755,2022-04-16,1603.09,1606.32,Auto-Pay,Success
TXN00038347,LOAN0007686,2022-12-08,1479.81,1412.03,Auto-Pay,Success
TXN00038348,LOAN0005700,2024-05-07,967.87,942.73,Auto-Pay,Success
TXN00038349,LOAN0001569,2025-05-30,1615.05,1606.51,ACH,Success
TXN00038350,LOAN0003520,2022-07-01,905.82,864.55,Manual Check,Success
TXN00038351,LOAN0001585,2024-11-10,874.62,861.17,ACH,Success
TXN00038352,LOAN0000564,2025-10-18,271.22,284.05,Credit Card,Success
TXN00038353,LOAN0002182,11/10/2023,431.54,0.0,Auto-Pay,Failed
TXN00038354,LOAN0001414,2022-06-26,1688.39,1702.54,Credit Card,Success
TXN00038355,LOAN0002763,2023-06-04,1450.06,1471.56,Auto-Pay,Success
TXN00038356,LOAN0006376,2024-10-14,578.33,0.0,Auto-Pay,Failed
TXN00038357,LOAN0004916,2025-12-05,1002.36,971.63,Credit Card,Success
TXN00038358,LOAN0003607,2025-03-31,1794.87,1884.3,Auto-Pay,Success
TXN00038359,LOAN0002442,2023-06-09,1334.61,0.0,Auto-Pay,Bounced/NSF
TXN00038360,LOAN0003265,2023-10-16,1754.53,0.0,Manual Check,Bounced/NSF
TXN00038361,LOAN0007554,2023-02-11,1335.18,1332.44,Auto-Pay,Success
TXN00038362,LOAN0000856,2022-08-06,1569.99,1604.08,Auto-Pay,Success
TXN00038363,LOAN0002277,2022-12-26,581.91,584.62,Credit Card,Success
TXN00038364,LOAN0007372,2025-09-19,1532.35,0.0,Credit Card,Failed
TXN00038365,LOAN0001116,24/06/2022,803.48,791.14,Auto-Pay,Success
TXN00038366,LOAN0005843,2024-01-22,516.08,500.31,Manual Check,Success
TXN00038367,LOAN0001809,06/10/2023,823.07,801.99,Auto-Pay,Success
TXN00038368,LOAN0006666,08/06/2024,1641.55,0.0,Auto-Pay,Failed
TXN00038369,LOAN0007327,2025-10-21,1077.34,1052.25,ACH,Success
TXN00038370,LOAN0003311,22/01/2024,791.7,0.0,Auto-Pay,Bounced/NSF
TXN00038371,LOAN0002442,2023-06-09,1016.75,0.0,Auto-Pay,Failed
TXN00038372,LOAN0004031,2022-05-09,595.37,0.0,ACH,Bounced/NSF
TXN00038373,LOAN0002149,2023-06-25,1391.14,1422.19,ACH,Success
TXN00038374,LOAN0007977,2025-01-27,1588.72,1667.94,Credit Card,Success
TXN00038375,LOAN0004137,2025-09-27,1161.6,1111.86,Auto-Pay,Success
TXN00038376,LOAN0006547,2024-08-17,627.19,599.84,Auto-Pay,Success
TXN00038377,LOAN0002764,18/07/2024,588.19,581.67,ACH,Success
TXN00038378,LOAN0000264,2022-12-26,490.52,473.63,ACH,Success
TXN00038379,LOAN0001758,2022-06-07,768.04,736.76,ACH,Success
TXN00038380,LOAN0005806,2023-04-21,215.63,213.21,Auto-Pay,Success
TXN00038381,LOAN0003096,2023-04-23,1269.54,1216.4,Credit Card,Success
TXN00038382,LOAN0005997,2022-03-25,898.42,916.23,Auto-Pay,Success
TXN00038383,LOAN0000184,2023-02-10,1292.67,1280.34,Credit Card,Success
TXN00038384,LOAN0003719,2023-02-15,896.23,881.5,Auto-Pay,Success
TXN00038385,LOAN0002631,2025-05-06,1949.92,2046.61,Auto-Pay,Success
TXN00038386,LOAN0003198,2023-06-21,568.67,541.75,Auto-Pay,Success
TXN00038387,LOAN0007103,16/11/2024,1806.26,1857.39,Manual Check,Success
TXN00038388,LOAN0005209,2022-02-03,823.8,814.01,Auto-Pay,Success
TXN00038389,LOAN0003620,06/10/2022,1789.51,1836.2,Credit Card,Success
TXN00038390,LOAN0003981,2022-12-08,1192.48,1187.16,Manual Check,Success
TXN00038391,LOAN0003131,15/07/2024,876.49,914.6,ACH,Success
TXN00038392,LOAN0005138,2022-02-18,1648.08,1595.07,Auto-Pay,Success
TXN00038393,LOAN0005997,2024-11-04,790.43,0.0,Credit Card,Bounced/NSF
TXN00038394,LOAN0002123,2023-05-22,1420.22,0.0,Auto-Pay,Bounced/NSF
TXN00038395,LOAN0000882,15/06/2025,1734.78,1735.68,ACH,Success
TXN00038396,LOAN0006569,2025-08-25,282.93,285.97,Credit Card,Success
TXN00038397,LOAN0001103,21/10/2025,1786.29,0.0,ACH,Failed
TXN00038398,LOAN0006085,2022-11-28,1261.93,1248.05,ACH,Success
TXN00038399,LOAN0007453,24/12/2024,530.12,0.0,Auto-Pay,Bounced/NSF
TXN00038400,LOAN0003502,2023-08-03,1317.83,1373.36,Auto-Pay,Success
TXN00038401,LOAN0004626,2024-10-23,829.01,800.71,Manual Check,Success
TXN00038402,LOAN0004591,2024-09-05,714.58,717.28,Auto-Pay,Success
TXN00038403,LOAN0008000,2022-05-24,1265.16,0.0,ACH,Bounced/NSF
TXN00038404,LOAN0001303,2025-11-01,387.19,0.0,Credit Card,Bounced/NSF
TXN00038405,LOAN0002652,04/03/2024,1512.62,0.0,Auto-Pay,Failed
TXN00038406,LOAN0005909,2025-01-19,1369.24,1391.05,Auto-Pay,Success
TXN00038407,LOAN0007330,2024-04-06,1211.15,1165.56,ACH,Success
TXN00038408,LOAN0000660,2023-12-06,1312.07,1284.23,Credit Card,Success
TXN00038409,LOAN0000074,2023-01-18,1445.39,0.0,Auto-Pay,Bounced/NSF
TXN00038410,LOAN0008052,2025-08-04,697.26,693.27,Auto-Pay,Success
TXN00038411,LOAN0001413,2023-11-20,1275.4,0.0,ACH,Failed
TXN00038412,LOAN0006898,25/07/2022,429.09,431.62,Auto-Pay,Success
TXN00038413,LOAN0003743,2024-07-17,1686.49,1766.59,Auto-Pay,Success
TXN00038414,LOAN0000766,2025-08-25,1037.22,1037.1,ACH,Success
TXN00038415,LOAN0007768,2023-03-18,529.59,0.0,Credit Card,Bounced/NSF
TXN00038416,LOAN0007042,2023-07-20,1081.64,1091.35,ACH,Success
TXN00038417,LOAN0004922,2025-01-04,671.69,690.28,Auto-Pay,Success
TXN00038418,LOAN0003265,2024-03-31,1377.86,1436.23,ACH,Success
TXN00038419,LOAN0003819,2024-05-28,1537.76,1580.07,Auto-Pay,Success
TXN00038420,LOAN0000264,07/05/2024,329.2,0.0,ACH,Failed
TXN00038421,LOAN0004665,2025-03-17,254.56,266.85,ACH,Success
TXN00038422,LOAN0000899,2023-10-25,380.24,0.0,ACH,Bounced/NSF
TXN00038423,LOAN0006276,2022-09-23,868.84,894.83,ACH,Success
TXN00038424,LOAN0003636,2022-07-03,1844.9,1789.47,Credit Card,Success
TXN00038425,LOAN0005299,2023-05-13,1878.86,0.0,Auto-Pay,Bounced/NSF
TXN00038426,LOAN0006512,2023-10-08,505.64,0.0,Auto-Pay,Bounced/NSF
TXN00038427,LOAN0004749,2023-03-07,362.17,373.14,ACH,Success
TXN00038428,LOAN0004729,2025-08-21,1305.24,0.0,Credit Card,Bounced/NSF
TXN00038429,LOAN0002963,2025-02-25,608.56,636.84,Manual Check,Success
TXN00038430,LOAN0006326,2025-05-20,1991.06,1893.27,Manual Check,Success
TXN00038431,LOAN0007562,2024-08-11,339.42,0.0,Auto-Pay,Failed
TXN00038432,LOAN0004136,2024-11-09,1620.17,1575.74,Auto-Pay,Success
TXN00038433,LOAN0001852,24/11/2024,595.54,0.0,ACH,Bounced/NSF
TXN00038434,LOAN0000002,29/06/2025,375.05,380.21,ACH,Success
TXN00038435,LOAN0007085,07/12/2024,344.53,348.02,Auto-Pay,Success
TXN00038436,LOAN0002375,2025-03-26,583.15,556.47,Manual Check,Success
TXN00038437,LOAN0001981,2025-10-17,1064.35,1044.05,ACH,Success
TXN00038438,LOAN0003034,2024-03-04,1588.57,0.0,ACH,Bounced/NSF
TXN00038439,LOAN0001556,2024-11-25,682.05,0.0,Auto-Pay,Bounced/NSF
TXN00038440,LOAN0006527,2023-02-17,915.94,937.27,Manual Check,Success
TXN00038441,LOAN0007883,2025-03-11,1523.87,1482.53,Manual Check,Success
TXN00038442,LOAN0007191,2025-10-27,1252.2,1194.08,Credit Card,Success
TXN00038443,LOAN0005428,2023-09-11,1477.57,1446.34,Manual Check,Success
TXN00038444,LOAN0004484,30/03/2022,994.99,0.0,Manual Check,Bounced/NSF
TXN00038445,LOAN0007780,2022-07-17,365.28,352.91,Auto-Pay,Success
TXN00038446,LOAN0005161,2025-12-13,1833.04,0.0,Credit Card,Bounced/NSF
TXN00038447,LOAN0000985,2023-01-09,1001.77,966.6,ACH,Success
TXN00038448,LOAN0001908,2025-02-09,1698.11,1772.87,Manual Check,Success
TXN00038449,LOAN0001356,2022-03-13,1612.94,1641.8,Auto-Pay,Success
TXN00038450,LOAN0005956,2025-07-03,964.7,929.59,Credit Card,Success
TXN00038451,LOAN0001954,07/05/2022,1768.02,0.0,Credit Card,Failed
TXN00038452,LOAN0006232,2023-07-19,1916.62,1881.42,Auto-Pay,Success
TXN00038453,LOAN0006645,2022-01-19,383.86,0.0,Credit Card,Bounced/NSF
